CURRENCY1,MONTHS1,CURRENCY2,MONTHS2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
EUR,12,USD,12,0.5111581410549795,0.48685387661806995,0.49381764794388106,0.5421090463971211,0.5409979055453713,0.5566784664649825,0.5636250962060978,0.5499218429289381,0.5139585349530995,0.5283751929044985,0.5249838561221267,0.5208028294645585,0.5073422860909372,0.5567748796415704,0.569779211554,0.5516508038900907,0.5708513044883199,0.5698662134709426,0.577905657523493,0.5540255612213236,0.5561237677695674,0.5520079442248031,0.5826661415222213,0.5879772796831201,0.5899029128395836,0.578340896806316,0.5769375843840518,0.5594017431841405,0.5332467438256712,0.5113453904654238
EUR,12,USD,24,0.5679391072830161,0.5230121695214995,0.5473719621789723,0.5928146150276087,0.6079470257276143,0.5940072208524838,0.5957261596940614,0.5906395026918952,0.557690278755823,0.539517675747709,0.5351081862761073,0.5052432160919736,0.4991069437556688,0.5092128905598443,0.5218808304537117,0.5183743467534095,0.5388163446711645,0.5373906720609588,0.5385942821913622,0.5387482834856415,0.5390673471758071,0.5334546187639656,0.5689570590780475,0.5774938041109055,0.571628467631982,0.5465193260488508,0.5567845616743178,0.5511511068615712,0.5400076878162021,0.543727963217604
EUR,12,USD,60,0.4876289311610188,0.44700352916287805,0.47694646821955256,0.5208349139039216,0.5481665005085303,0.5377031256805481,0.5457081311858042,0.5284920969978039,0.507574017728167,0.4945036188948917,0.4874977426770734,0.45909693378406496,0.44075643083352395,0.42586966961800776,0.43276211765555983,0.43091115617186404,0.45730760060705083,0.460327871059722,0.4547823460986207,0.47358529157129414,0.4702887563171456,0.4704915555763618,0.49142230442605417,0.4878225549510087,0.4964764381318067,0.46946142213668307,0.46954237902800244,0.47215566054355196,0.46001326122833697,0.4667912808792817
EUR,12,USD,120,0.42996003582261394,0.38609446310543605,0.41448129999710276,0.4517168425554984,0.4741941779108885,0.47899134280943195,0.479312507013672,0.4562048623588576,0.43178976583033246,0.4147641489393972,0.4189958594151882,0.40799989566592865,0.3904070012479574,0.3788917692502237,0.3823278002179479,0.3667103791768452,0.40238658135751043,0.4149781911872887,0.412760596906857,0.4384178119806078,0.42889511149236303,0.42575153894516027,0.44111204473572935,0.4351069207552367,0.44887654449510495,0.43310240590568255,0.4289951748622002,0.4295366712416428,0.4126367110388095,0.4231759890532994
EUR,12,USD,240,0.3776418683902846,0.33900256098079834,0.36568198734881047,0.3954736465542039,0.415595604473631,0.42699185551550634,0.41931632928531865,0.3906147720731265,0.36870386284289397,0.34689647436085963,0.35251126108353653,0.35149961570179755,0.34766481753932854,0.3323159214205013,0.3295504400854148,0.3058823033447161,0.3446537002667297,0.3618221633083593,0.35801788681944596,0.38340414874400675,0.37654054873005716,0.37486515876818277,0.38312439438061024,0.36582539990053664,0.3896588724572012,0.3761076413372866,0.3761936377017786,0.3797425310309975,0.36430549090582937,0.3831501624364297
EUR,12,USD-EUR,0,0.23677758424428094,0.22640771323096961,0.21414083959552838,0.17727180201248774,0.16810499582238841,0.17260128301554606,0.17817923668759858,0.2050698115236653,0.20273074600793978,0.23957334318015333,0.25171538825474127,0.253196639467869,0.25497095768250383,0.2922352729097488,0.28399082880966514,0.3101251973725393,0.2935648710172894,0.25120464574575085,0.2620437285918366,0.2921228793737339,0.27083602446263716,0.28162780566501955,0.2746446335022668,0.2458824073941259,0.19620032393300316,0.14935658734766585,0.1687794843517991,0.2039072618314469,0.20816438307427668,0.2302003743772497
EUR,24,EUR,60,0.8911931777279585,0.8715681484902761,0.8730919992133386,0.8790676396276839,0.8812801718993335,0.8851640843659527,0.8966828737394476,0.8950115306554928,0.882985713110009,0.8815194831967114,0.8853453094112222,0.8866052338796534,0.8739039553673297,0.8709499872161262,0.8761820157892528,0.8704158096905177,0.8805163148353216,0.8871241752236826,0.8790372799283501,0.8820223382237501,0.8843012894287072,0.887447091219395,0.8945566837319514,0.8931610633027831,0.8909935005434555,0.8835879127931949,0.8790350105165221,0.8807928506399147,0.8870687612286299,0.8878418733277722
EUR,24,EUR,120,0.7056069079439259,0.6777761773767325,0.6906063676085991,0.6928891249997231,0.7023694450964295,0.6998941747320033,0.7163450052782774,0.7220830791084728,0.6906290915350483,0.6915833964165289,0.7088109438760221,0.7183438636611175,0.6846105154188775,0.6810850692936045,0.6790778797670098,0.678046720348494,0.6958562993398517,0.7091334263131809,0.6846374818753468,0.6866611280908025,0.6749477867848462,0.7081174401662285,0.7249925202350411,0.7337263585561078,0.7271195866259411,0.7229556731757563,0.7077092451577588,0.7077877711337485,0.7116702576658389,0.7096656790277941
EUR,24,EUR,240,0.5576082588591585,0.5231746271756322,0.5458093841639672,0.5454365183370562,0.5695320075666996,0.5643550425793253,0.5764632882503465,0.5746802731404159,0.5403828821649685,0.5418331819010538,0.5710411995050076,0.5961800576424765,0.5650751157903587,0.5641089973394308,0.5562194645022125,0.5641968686021273,0.5940502213836307,0.6101104648273081,0.5737910393283899,0.5567804025063298,0.5388959449541871,0.5782482850870945,0.597358813414643,0.6113363621586352,0.6089952024144794,0.607900788191176,0.5824527122622192,0.569112699014698,0.5600568478712395,0.5613897944600887
EUR,24,GBP,12,0.610105616213147,0.5833031438012454,0.5836671949805059,0.6113299947516716,0.6426167985191102,0.6352934346409114,0.6403782097103117,0.6057413539592903,0.6268903667286154,0.6076813995456669,0.6145755904688859,0.621631085480077,0.6256348668257538,0.649379598073576,0.676111377784996,0.68353440308575,0.6767730635741549,0.6679157082602497,0.6751954502479768,0.6818543393675908,0.6759111603936933,0.698749435029347,0.686364458909951,0.6708982788296644,0.6572259721643205,0.6466507208314881,0.6541516438671138,0.6453412883726579,0.6361208149899545,0.6263367169344441
EUR,24,GBP,24,0.6664908463406036,0.6321909598822063,0.6271534026060176,0.6617038403092609,0.6915479191238595,0.6851386062120052,0.6856810338534342,0.6507295538618919,0.6672484331586506,0.6431173014820812,0.6344873513846124,0.6370537981684284,0.6432816598542171,0.6604373067065485,0.6898192543143965,0.7032977357948701,0.7017477870573818,0.7074163294560077,0.7116845289445075,0.7196657593664858,0.7167942464315109,0.7296066037598535,0.7148890914096435,0.6958183407922569,0.6922477582740977,0.6932394131047773,0.6955911270039506,0.6843486683164727,0.6844218330376923,0.6726616431460631
EUR,24,GBP,60,0.6548529743368643,0.6085908775409276,0.618784012602229,0.653270987841098,0.6801552847796162,0.6760995523392823,0.6664797877788264,0.6364959420989161,0.6415292489443394,0.6107672131738832,0.6081922337516726,0.6122185718092572,0.6035065914386909,0.6070506066307624,0.6247263770859788,0.6187696095890883,0.6318029050159967,0.6493555346950052,0.6592224869280316,0.6665640345172542,0.6691520349660202,0.7003537268011805,0.6787148965728004,0.6642038616706138,0.652727805527233,0.6630749398056811,0.6509503875998087,0.6487387596938575,0.6580340442946468,0.6555227596936156
EUR,24,GBP,120,0.5804176939887725,0.5170199559624828,0.5415080575768964,0.5735221652402965,0.5973832310315221,0.5956111346767167,0.5825706853299009,0.5487230056933232,0.5464649272905352,0.512003624935271,0.5227640849875803,0.5256094749157958,0.502068300659216,0.5177670664282592,0.5200728337319268,0.5011240976848466,0.5261574692984032,0.5413964057054861,0.5549527178850904,0.5461671075858379,0.5492942651399788,0.6012596787849346,0.5850041441353069,0.5844909445455913,0.5618074347700166,0.5768906733430728,0.5549343160547309,0.5656708419757385,0.5734122128032535,0.5795415993547696
EUR,24,GBP,240,0.4861012404730435,0.41569684377140964,0.4523980993422494,0.48183545598658567,0.49575443285000625,0.4821703125299186,0.4659648258116579,0.4117286448909869,0.41297379976500936,0.3716250544116899,0.38575429238596826,0.3763067479624364,0.36626812361542677,0.4010703886501499,0.40182231342330005,0.3865178668887822,0.42805551096639816,0.4445370122856983,0.4514643043254462,0.42434840504747695,0.4330450460198907,0.4958969851219461,0.4848412314872398,0.4930062391330562,0.47982902827313684,0.4892115867654571,0.46177770246802674,0.47596445848390995,0.47965307281529734,0.4780904796766571
EUR,24,GBP-EUR,0,0.012769436714732204,0.04239785099814342,0.0652947409066305,0.05902189931553893,0.057979029143467815,0.0577052596000005,0.04823939878708457,0.07027688969442655,0.051815837820105785,0.07049414997738394,0.05779865016323182,0.07126395648204607,0.07894919547951738,0.08074495666827565,0.0729025243960124,0.0982871946731542,0.1282328861462208,0.13575437249327948,0.15214346668806264,0.160490601201798,0.16395330509290085,0.16742423417284835,0.19773238261537118,0.1788820299216828,0.13416156784109792,0.08002200294408808,0.08755772631758016,0.062394547234532936,0.008983193024777144,0.00810560277398302
EUR,24,USD,12,0.5137588302282785,0.4874021865280803,0.4913336991303515,0.5324666864125054,0.5229482229814525,0.5473029613073219,0.5547523886527879,0.5440242159636958,0.5079939067947459,0.5403161537411529,0.5254649529883475,0.5055009480204903,0.4827255684309187,0.553064772755941,0.5765743391102103,0.5651634679066067,0.5910501921841457,0.5842856829347214,0.5968991454799565,0.5642876527141287,0.5655832310187829,0.5670682829251612,0.6040588122425632,0.5959746196847897,0.591589483751771,0.5777297221764629,0.5796875058498021,0.5662924909221343,0.5281896117743573,0.5104484561210288
EUR,24,USD,24,0.6342117635657646,0.5810544983078646,0.6109189511161385,0.6444556340539134,0.6574011568545548,0.6513523794919707,0.6516038827800933,0.6537498013472676,0.6265427397416421,0.6172647890001062,0.6038857748564885,0.542254617639367,0.5246503768945064,0.5517021798251723,0.5698103658669831,0.5741798869861174,0.6090988996204145,0.6046115754430138,0.6103024520375898,0.6072097574503231,0.6088998715678678,0.6115648505918333,0.6437191551336076,0.64543708052831,0.6318285924980082,0.6132979248099464,0.6181518386491985,0.6155286256590036,0.6081742904193147,0.6123851517763923
EUR,24,USD,60,0.6064324062763758,0.5472384162613931,0.5843630553936705,0.6067563730242407,0.6348765645915685,0.6285002729537715,0.6408348116478915,0.6316241821822897,0.6157574356676163,0.6082941816117855,0.5930455876767187,0.5420303884581138,0.5076111376993899,0.5023138083429818,0.5034956051796745,0.5106631768447688,0.5501324775327265,0.5413486510357418,0.5401623386962838,0.5547483146038873,0.5514275977442464,0.5707931236591003,0.5813500307573307,0.5708842209543437,0.5692600583315691,0.5492056573402821,0.5483158318573765,0.5669463246966793,0.5676782311092524,0.5843681997025411
EUR,24,USD,120,0.5433605662692258,0.48153840591416375,0.5142798323441008,0.524611521777813,0.551145336454408,0.5602555068458446,0.5699012703352342,0.5541343749112193,0.530998945193993,0.5190109180600041,0.5108776705890324,0.4838347815880577,0.4477051964836268,0.4482596287556629,0.43985352342401,0.42700298785683405,0.47780768620845415,0.47700328654146584,0.48248743133965893,0.5031665387855153,0.4929632628409404,0.5144536198040025,0.5154932813615934,0.5030191828311658,0.5013558604703161,0.4930699386700094,0.4870164855648557,0.5106076738538219,0.5059423084476935,0.5328997023322366
EUR,24,USD,240,0.4726015061939807,0.419817521482223,0.45069802581926294,0.45616326350953745,0.4748860018680385,0.48424812408897194,0.4841127878244704,0.4687530200023801,0.44301579818034514,0.42633762625549093,0.4210706346291524,0.41347796849486457,0.3941694026272597,0.39375574864214097,0.3774177633872234,0.35053190143932317,0.4058254576143306,0.409522477686879,0.41357039417810043,0.43735413183405675,0.4256930503500451,0.4472404581744114,0.44018931621217444,0.4144685792376513,0.418369388552503,0.4147703107365441,0.4104876196076833,0.44319676986073614,0.43655597087672293,0.47454176709085977
EUR,24,USD-EUR,0,0.2379807023887793,0.22626223590424546,0.20389737689175738,0.1797408112862216,0.17256184818579962,0.18999971945676672,0.1916824194796848,0.22167757834564733,0.22312086835803077,0.25580784190923966,0.2568233238226495,0.26321272699488785,0.26258387451579374,0.28294246412882973,0.2693988558307057,0.2979048363678673,0.26065165663393625,0.22790367258458996,0.24210024106906533,0.28437142129095755,0.2588312208727937,0.26525582675375636,0.2673145622138035,0.2594156208963811,0.18556401687734253,0.13770615809205758,0.16351535236483145,0.18781019000819338,0.19780268264627204,0.2238266673713956
EUR,60,EUR,120,0.9173861308418113,0.9087426504628354,0.9128295075806242,0.9157078038983009,0.9211887390024465,0.9203279578879371,0.9228763361345544,0.9250434226523687,0.9170729332586106,0.9201231345468922,0.9245354929396056,0.928665159411248,0.9198091540596788,0.9197439540156107,0.9158159566932466,0.9202490691786424,0.9263324882923688,0.9270013216338202,0.915812956582942,0.9154498395994826,0.9069891507518523,0.9106259051745879,0.9160930092245647,0.9223945365186574,0.9216612885717684,0.9227448057019463,0.9152802749903796,0.9137874990328408,0.9090040241424754,0.9154001810311664
EUR,60,EUR,240,0.764755013864714,0.7320772651959844,0.7405829987723819,0.7492527097084001,0.7731096419434471,0.7746859069873117,0.7764847585572646,0.7722144415872694,0.762387618039398,0.7630729269550234,0.7733457229655006,0.7926430661453032,0.7845549513371142,0.7908588018444197,0.7831212112058902,0.7911746144425178,0.8183604481764083,0.8191237701621583,0.7945322895447819,0.7796163761629736,0.7650008521486077,0.7653013370344772,0.7771499358006704,0.7866693071286568,0.7879454381943437,0.7861320401080377,0.7643042892802082,0.7531772252977106,0.7355321433087891,0.752579058311041
EUR,60,GBP,12,0.5383626148182257,0.5078202627385798,0.5144747297021146,0.5359516357018113,0.5616091186248632,0.556885792911451,0.557350297918171,0.5257374866225941,0.542899934069429,0.5436102477639018,0.5422327097205342,0.5472545241149257,0.5539830183722266,0.5522352562996218,0.5683123743281886,0.5745195828463507,0.5791294596380516,0.5885461412124917,0.590110649934847,0.5962166347897836,0.587451883104287,0.5998241479477734,0.5838850317393428,0.5888364559756689,0.5886216350673592,0.5676980439782375,0.5838534893004039,0.572721959561057,0.5711401649220061,0.5514141596066728
EUR,60,GBP,24,0.6697134645864948,0.6359643527485132,0.6323935834414769,0.6472225204317523,0.6677580808884112,0.6596948336495397,0.6556834572926084,0.6217321427128332,0.6350817145951799,0.6408561544436545,0.6269110148869823,0.6294999500736834,0.6393263630522265,0.6389220463213519,0.6579859369031263,0.6632901756716616,0.6656208375139385,0.6863677123979254,0.694525177967764,0.6978973189799181,0.6871006374217106,0.6916008489319666,0.6783177891491061,0.6787374857341897,0.6880500621338188,0.6834377861351718,0.6936579451724658,0.6835859972871696,0.6886739310300327,0.6715223582239167
EUR,60,GBP,60,0.762986105999998,0.7388477154940483,0.7407385954382703,0.7477273922979306,0.7644188896042295,0.7561081369663324,0.7418164642214903,0.7138684369360222,0.7243787782095982,0.7226459336605043,0.7173205540218414,0.7207406522159423,0.727938215218219,0.729188813271206,0.7396825911232134,0.7328613579945871,0.7378160065345288,0.7557021256307757,0.7698746771020902,0.7728293215989644,0.7599199167009668,0.7664642113220922,0.7486307830272885,0.7423701783309755,0.7460523143763449,0.7564365385828548,0.7496445444909016,0.7455780826734721,0.7606064926741233,0.7557098476387966
EUR,60,GBP,120,0.7519224532542907,0.7254043007182231,0.7331531890467409,0.7409847567130536,0.7585519704080191,0.7554764624187179,0.7347584272189651,0.7004626437228254,0.7124081551390804,0.6980004033698997,0.7039626141774428,0.7052200645234482,0.7064865167601634,0.7239674786481914,0.7207020750441152,0.7068327992265645,0.718263472212717,0.7258280190792419,0.7491437804330403,0.7452513943855151,0.7348466598173651,0.7494331909244296,0.7352646935310383,0.7308922881329165,0.7185482668634803,0.7390278499856804,0.7177625257933329,0.7240971936067728,0.7381013448994813,0.7394850440620554
EUR,60,GBP,240,0.659676943479169,0.6167514233430625,0.6334721373978617,0.6382226507896891,0.6532685362826455,0.6473393515272373,0.6247060995218066,0.5692377742197903,0.5881782831844365,0.5681598109811231,0.574371476499023,0.5589078321755818,0.5759953186719446,0.609824322169758,0.6079719621777889,0.5981404431347385,0.6271488461740599,0.6359531115623811,0.6571854667587077,0.6341455247659636,0.6254120044290215,0.646322910110975,0.6341270787706814,0.634448010860758,0.628153409020458,0.6599844738793611,0.6324977285817359,0.6420346105710785,0.6537295063824818,0.6398975334898823
EUR,60,GBP-EUR,0,-0.003980588607149773,0.026740664249011843,0.056569531697264676,0.03258570315673003,0.03441079172052438,0.03390546416432436,0.03809175033836369,0.0646653805690617,0.0539594253525213,0.06290104487160658,0.044623768348577834,0.028523020532069746,0.013998180232084519,0.01171676126490599,0.008522195001609499,0.026868505308291473,0.07166606501384427,0.07340173781925478,0.08938803437741077,0.08992926375203003,0.09631088547628508,0.09760796921644767,0.15018567636061708,0.15064318409884164,0.10907445701197611,0.06966078897461578,0.07790461896598233,0.04083296127505144,-0.017449793446154823,-0.029242688109586662
EUR,60,USD,12,0.4469867372957621,0.4371629267793168,0.43290484782037447,0.46503045068716503,0.4737381220596322,0.5093442328067974,0.5108534439838861,0.5039881612007061,0.4774668031832467,0.500681134187439,0.5040972192321249,0.4922219418407536,0.4850363817466755,0.5253271449511551,0.5320505791091309,0.5314280606681757,0.563131212752518,0.5491864224371262,0.5571111981832986,0.5276269454941281,0.5201211284029894,0.5036922827255487,0.5496034104659526,0.5285814710995016,0.5138944978487874,0.4891514128726844,0.48086037144565025,0.4705457050950764,0.43315673206193006,0.42392343364883867
EUR,60,USD,24,0.6358170512381539,0.6144292157741388,0.6145769459719509,0.6313529219293565,0.6498699402192353,0.6531248391459289,0.6442049503301446,0.6494511492428519,0.6267602931297913,0.6199558041172385,0.6242245059075293,0.5733792928480449,0.5795399587903605,0.599667387724327,0.6063388056265485,0.6183985695510685,0.6481034252211286,0.6341680082687732,0.636198533545504,0.6312921896629531,0.6200484324714043,0.6096781805000434,0.6534495674882198,0.6440262044003624,0.6422813153425976,0.6148317832836665,0.6205343196238786,0.6233428599190138,0.6099793955978684,0.6083755974092456
EUR,60,USD,60,0.7268210683882161,0.7037625121119162,0.7133278603072791,0.7138455062112061,0.7434208561898396,0.738901340368572,0.7390238410714374,0.737004362633227,0.7387841442272807,0.7355564212461291,0.735651223015294,0.6955255308895208,0.6887004253899802,0.6885326844941895,0.679866247026906,0.6918734827956033,0.7174734081296504,0.6985305318818634,0.7058505988774677,0.7130523086356447,0.6920096676099617,0.6929851177958315,0.7076485475765185,0.6859794765578568,0.6873817903285947,0.6643882782061462,0.6653536880927562,0.6894899352669476,0.682789922932939,0.6970640366286175
EUR,60,USD,120,0.7096881635505182,0.6862685068851677,0.6953451885897495,0.6898535709346078,0.7210327455215572,0.7323326652567346,0.7262219927781971,0.7128630954631665,0.7144066749416546,0.7119193476339318,0.7111672730819253,0.6963825503760537,0.6866429414319041,0.6946696600849873,0.671988350507666,0.666064851116312,0.6976837738822019,0.6827681378137457,0.6969821292457034,0.7106950252701612,0.6863636493575389,0.691706429740209,0.6952012318125903,0.671752216655434,0.6719609335937909,0.6577639084465196,0.6439018729317875,0.6710954187525182,0.6552247181975008,0.6837665960985504
EUR,60,USD,240,0.6525358573651959,0.6379881184875447,0.6499271327756249,0.6419251277258763,0.6620979134144587,0.6736989179309543,0.6543381070591263,0.6395589747788225,0.6363143386869365,0.6295519670771776,0.623653725883252,0.6271791405194249,0.6301020053484212,0.6449595152888425,0.6169124503264408,0.601233486825755,0.6381203056129904,0.6260184695761923,0.6387563539432233,0.6582490297642956,0.6379510849265153,0.6391144659677036,0.6336605251111125,0.5995512528944348,0.6000419467886985,0.5898755130448812,0.5703181218507698,0.6082635171815286,0.5881892089822178,0.6310875018965733
EUR,60,USD-EUR,0,0.17021799094177817,0.15350371701721832,0.1213980826755049,0.11754375668337629,0.1077646413798182,0.12668043030244708,0.11966229565783361,0.13808213543120684,0.12413552214167281,0.14832853856656844,0.14229151856043126,0.1407201173048704,0.13217214285776893,0.1542414890177596,0.16539337002068485,0.18990962101687361,0.16218252516614656,0.15435319516669468,0.16085558735123523,0.20804414752389525,0.19738593308912836,0.19958784083375808,0.20974603401541755,0.22333011798318742,0.1422401017310131,0.08837796403308772,0.1070422756730011,0.12707898765131448,0.13524557447945953,0.15459308141802716
EUR,120,EUR,240,0.9355412423063048,0.9250711329542471,0.9251396033422641,0.927068461353449,0.934700978378633,0.9365000516971437,0.9363786527823036,0.9329534327503278,0.934911234212386,0.930872663185015,0.930624938326392,0.9383733646524404,0.9419715251775121,0.9471990352033527,0.9446505062111096,0.9455483260742005,0.9544334633413659,0.95434127137944,0.9507449365976104,0.94717873554528,0.9464720953117306,0.9454961513756422,0.947400722843314,0.9463140079595198,0.9470683730077113,0.9444474022438696,0.9383391528475834,0.9353803614597784,0.9302494433004285,0.932370249965606
EUR,120,GBP,12,0.4281095214565737,0.38542732406774116,0.40668091671103584,0.4311171637466803,0.4629289568035978,0.4564193649812462,0.46719810044203164,0.4486418567982085,0.47391120892864236,0.468423063208917,0.46794668038751763,0.4793035655538942,0.47965970883097026,0.47335551398137643,0.47129277690121846,0.46681442107664683,0.4779427457131929,0.4882143714423413,0.497935316784216,0.48507557340593876,0.4510072217308392,0.4567307822008276,0.44493969955046636,0.46527758568759914,0.48558238649541674,0.4726815240948621,0.48305488075174646,0.4681675115547113,0.4510664387163923,0.43751892606519865
EUR,120,GBP,24,0.5716035638800292,0.5250797479152267,0.5341659833877699,0.5499050529677628,0.5743027154853171,0.5636459050852368,0.5748387191150618,0.5544135284799317,0.5751704523358293,0.5815308457326878,0.5723368350132958,0.5807608623167525,0.5831549584507635,0.5819917688568472,0.5877590142768945,0.5739359275251049,0.580424287364522,0.5994232580585569,0.6077880283404311,0.5917775079305869,0.5554345179230793,0.5573265830924611,0.5517877011816824,0.564139254156517,0.5913821271811266,0.5888676862905853,0.5945804004853908,0.5820006622707806,0.5738646966694001,0.568116232035605
EUR,120,GBP,60,0.7395879203557679,0.7110172234630138,0.7170980697883296,0.7230986269095544,0.7410451471094561,0.7269263407415767,0.7276832704003245,0.7101729628610577,0.7279610217217705,0.736750593861418,0.7351757468235403,0.7412588937511959,0.7482516266673048,0.7497707500188114,0.7571436707668003,0.7331823195363347,0.7382166931001336,0.758856909811334,0.7718986563658411,0.7612437906504861,0.7271186125367469,0.7235247606697346,0.7021878924708503,0.7014645692288597,0.7197078310222497,0.7309680507884142,0.725972046674632,0.7181732572195986,0.7234489381809172,0.7263724953210584
